survey,target,country,condition,arm,disambiguator,embedding_model,k_spec,k,captured_importance,oracle_acc,model_acc,random_acc,majority,value_over_random,cost_of_imperfect,error
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.503,0.3647,0.3173,0.1584,0.1634,0.1589,0.0474,
ess_wave_11,stfgov,Italy,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.4588,0.3487,0.3089,0.1583,0.1634,0.1506,0.0398,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-roberta-large-v1,model,8,0.4624,0.3483,0.3148,0.1559,0.1634,0.1589,0.0335,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.485,0.3647,0.3117,0.1584,0.1634,0.1533,0.053,
ess_wave_11,stfgov,Italy,country_provided,C,nemotron,all-roberta-large-v1,k10,8,0.4624,0.3483,0.3148,0.1559,0.1634,0.1589,0.0335,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,model,13,0.3855,0.5351,0.4869,0.3952,0.3613,0.0917,0.0482,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.5537,0.5173,0.4628,0.3675,0.3613,0.0953,0.0545,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.4122,0.5309,0.4691,0.3804,0.3613,0.0887,0.0618,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.125,0.5257,0.4188,0.3967,0.3613,0.0221,0.1069,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.096,0.5173,0.3941,0.3675,0.3613,0.0266,0.1232,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1184,0.5309,0.3962,0.3804,0.3613,0.0158,0.1347,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.3495,0.3305,0.2638,0.1756,0.1674,0.0882,0.0667,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.372,0.3309,0.2659,0.1681,0.1674,0.0978,0.065,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.3495,0.3305,0.2638,0.1756,0.1674,0.0882,0.0667,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,10,0.3937,0.3186,0.2579,0.1757,0.1674,0.0822,0.0607,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.4266,0.3309,0.2536,0.1681,0.1674,0.0855,0.0773,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.3937,0.3186,0.2579,0.1757,0.1674,0.0822,0.0607,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,model,11,0.612,0.3258,0.3495,0.1653,0.179,0.1842,-0.0237,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.3188,0.3286,0.2914,0.1694,0.179,0.122,0.0372,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.3426,0.3343,0.3049,0.167,0.179,0.1379,0.0294,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,model,12,0.3177,0.332,0.2755,0.1629,0.179,0.1126,0.0565,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.3188,0.3286,0.288,0.1694,0.179,0.1186,0.0406,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.2708,0.3343,0.2784,0.167,0.179,0.1114,0.0559,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.3812,0.366,0.3302,0.2635,0.2655,0.0667,0.0358,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0554,0.3549,0.2502,0.2654,0.2655,-0.0152,0.1047,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.3812,0.366,0.3302,0.2635,0.2655,0.0667,0.0358,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.2129,0.3723,0.2821,0.2899,0.2655,-0.0078,0.0902,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.155,0.3549,0.2621,0.2654,0.2655,-0.0033,0.0928,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.224,0.3655,0.2834,0.2774,0.2655,0.006,0.0821,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.092,0.3631,0.332,0.3156,0.3241,0.0164,0.0311,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.015,0.3592,0.3196,0.3183,0.3241,0.0013,0.0396,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.092,0.3631,0.332,0.3156,0.3241,0.0164,0.0311,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,model,10,0.153,0.3711,0.3213,0.3138,0.3241,0.0075,0.0498,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0451,0.3592,0.2941,0.3183,0.3241,-0.0242,0.0651,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.153,0.3711,0.3213,0.3138,0.3241,0.0075,0.0498,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,model,12,0.3867,0.6642,0.6631,0.5836,0.6116,0.0795,0.0011,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.4742,0.6427,0.645,0.6024,0.6116,0.0426,-0.0023,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.3551,0.6631,0.6591,0.583,0.6116,0.0761,0.004,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,model,18,0.125,0.68,0.6518,0.5806,0.6116,0.0712,0.0282,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0928,0.6427,0.6003,0.6024,0.6116,-0.0021,0.0424,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1522,0.6631,0.6495,0.583,0.6116,0.0665,0.0136,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,14,0.069,0.7965,0.7573,0.7371,0.7561,0.0202,0.0392,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.1125,0.8016,0.7356,0.7488,0.7561,-0.0132,0.066,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0811,0.7948,0.7424,0.738,0.7561,0.0044,0.0524,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,15,0.2,0.8003,0.7637,0.7373,0.7561,0.0264,0.0366,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.1,0.8016,0.7407,0.7488,0.7561,-0.0081,0.0609,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1036,0.7948,0.7271,0.738,0.7561,-0.0109,0.0677,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,7,0.0327,0.5738,0.3508,0.3865,0.3738,-0.0357,0.223,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,4,0.022,0.623,0.3351,0.4037,0.3738,-0.0686,0.2879,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,7,0.0327,0.5738,0.3508,0.3865,0.3738,-0.0357,0.223,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,13,0.755,0.5707,0.5843,0.3997,0.3738,0.1846,-0.0136,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0319,0.5937,0.3749,0.393,0.3738,-0.0181,0.2188,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0422,0.5801,0.4147,0.3865,0.3738,0.0282,0.1654,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-roberta-large-v1,model,1,0.1795,0.625,0.5133,0.5266,0.5258,-0.0133,0.1117,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k5,1,0.1795,0.625,0.5133,0.5266,0.5258,-0.0133,0.1117,
latinobarometer,SEXO,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k10,1,0.1795,0.625,0.5133,0.5266,0.5258,-0.0133,0.1117,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,2,0.0,0.66,0.484,0.5459,0.53,-0.0619,0.176,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,2,0.0,0.66,0.484,0.5459,0.53,-0.0619,0.176,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,2,0.0,0.66,0.484,0.5459,0.53,-0.0619,0.176,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,2,0.0,0.66,0.633,0.5459,0.53,0.0871,0.027,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,model,11,0.0632,0.4904,0.3359,0.3828,0.3927,-0.0469,0.1545,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0286,0.4869,0.3586,0.3758,0.3927,-0.0172,0.1283,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.0457,0.4817,0.3202,0.3734,0.3927,-0.0532,0.1615,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,model,13,0.6304,0.507,0.4904,0.3806,0.3927,0.1098,0.0166,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0286,0.4869,0.3691,0.3758,0.3927,-0.0067,0.1178,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.6834,0.4904,0.4956,0.383,0.3927,0.1126,-0.0052,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,model,10,0.0249,0.3847,0.3064,0.3021,0.3055,0.0043,0.0783,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0284,0.3643,0.2911,0.3009,0.3055,-0.0098,0.0732,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.0261,0.3736,0.3013,0.2956,0.3055,0.0057,0.0723,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,model,9,0.0696,0.3736,0.2817,0.2956,0.3055,-0.0139,0.0919,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0625,0.3643,0.2519,0.3009,0.3055,-0.049,0.1124,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.0696,0.3736,0.2817,0.2956,0.3055,-0.0139,0.0919,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,model,1,0.1364,0.5792,0.5108,0.5233,0.52,-0.0125,0.0684,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k5,1,0.1364,0.5792,0.5108,0.5233,0.52,-0.0125,0.0684,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k10,1,0.1364,0.5792,0.5108,0.5233,0.52,-0.0125,0.0684,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,model,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k5,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k10,1,0.0,0.5792,0.5492,0.5233,0.52,0.0259,0.03,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.5565,0.681,0.6684,0.5868,0.6246,0.0816,0.0126,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.68,0.6557,0.686,0.597,0.6246,0.089,-0.0303,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.5565,0.681,0.6684,0.5868,0.6246,0.0816,0.0126,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,model,6,0.5899,0.6524,0.6768,0.5958,0.6246,0.081,-0.0244,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.635,0.6557,0.6827,0.597,0.6246,0.0857,-0.027,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k10,6,0.5899,0.6524,0.6768,0.5958,0.6246,0.081,-0.0244,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.3546,0.6884,0.6452,0.6215,0.6543,0.0237,0.0432,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.36,0.6653,0.6683,0.6264,0.6543,0.0419,-0.003,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.3546,0.6884,0.6452,0.6215,0.6543,0.0237,0.0432,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,4,0.3529,0.6583,0.6472,0.6348,0.6543,0.0124,0.0111,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,4,0.3529,0.6583,0.6472,0.6348,0.6543,0.0124,0.0111,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,4,0.3529,0.6583,0.6472,0.6348,0.6543,0.0124,0.0111,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,14,0.1971,0.2547,0.1845,0.1923,0.2096,-0.0078,0.0702,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0,0.2443,0.2117,0.1873,0.2096,0.0244,0.0326,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.2368,0.239,0.1991,0.182,0.2096,0.0171,0.0399,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,12,0.1587,0.2453,0.1719,0.1921,0.2096,-0.0202,0.0734,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.2152,0.2443,0.1719,0.1873,0.2096,-0.0154,0.0724,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.1852,0.2181,0.1635,0.1836,0.2096,-0.0201,0.0546,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,6,0.5848,0.8531,0.8394,0.5968,0.5828,0.2426,0.0137,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.4789,0.858,0.8198,0.5962,0.5828,0.2236,0.0382,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,6,0.5848,0.8531,0.8394,0.5968,0.5828,0.2426,0.0137,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,3,0.5366,0.856,0.7415,0.586,0.5828,0.1555,0.1145,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,model,13,0.2011,0.51,0.2838,0.2965,0.2849,-0.0127,0.2262,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.1244,0.509,0.249,0.2917,0.2849,-0.0427,0.26,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.205,0.497,0.2789,0.2892,0.2849,-0.0103,0.2181,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,model,9,0.1137,0.489,0.3018,0.2849,0.2849,0.0169,0.1872,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0622,0.509,0.2809,0.2917,0.2849,-0.0108,0.2281,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.1137,0.489,0.3018,0.2849,0.2849,0.0169,0.1872,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.1474,0.6255,0.6046,0.3686,0.4054,0.236,0.0209,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0455,0.6554,0.5677,0.3787,0.4054,0.189,0.0877,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.1474,0.6255,0.6046,0.3686,0.4054,0.236,0.0209,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,model,9,0.1821,0.6464,0.5239,0.3703,0.4054,0.1536,0.1225,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0909,0.6554,0.3795,0.3787,0.4054,0.0008,0.2759,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.1821,0.6464,0.5239,0.3703,0.4054,0.1536,0.1225,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.4865,0.5289,0.4722,0.3381,0.346,0.1341,0.0567,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0676,0.5182,0.3216,0.3439,0.346,-0.0223,0.1966,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.4865,0.5289,0.4722,0.3381,0.346,0.1341,0.0567,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,7,0.5298,0.5299,0.4292,0.3374,0.346,0.0918,0.1007,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.5946,0.5182,0.4077,0.3439,0.346,0.0638,0.1105,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,7,0.5298,0.5299,0.4292,0.3374,0.346,0.0918,0.1007,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.1157,0.5436,0.535,0.3846,0.4407,0.1504,0.0086,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0714,0.5724,0.4139,0.41,0.4407,0.0039,0.1585,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.1157,0.5436,0.535,0.3846,0.4407,0.1504,0.0086,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.6357,0.5495,0.592,0.3796,0.4407,0.2124,-0.0425,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.7227,0.5724,0.5927,0.41,0.4407,0.1827,-0.0203,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.6423,0.5455,0.5887,0.3809,0.4407,0.2078,-0.0432,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,15,0.171,0.3588,0.307,0.258,0.219,0.049,0.0518,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.1475,0.3255,0.2424,0.2215,0.219,0.0209,0.0831,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.1859,0.3265,0.3079,0.2475,0.219,0.0604,0.0186,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.1033,0.3324,0.3108,0.25,0.219,0.0608,0.0216,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.082,0.3255,0.3216,0.2215,0.219,0.1001,0.0039,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1106,0.3265,0.3089,0.2475,0.219,0.0614,0.0176,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,15,0.037,0.5718,0.4261,0.4143,0.4497,0.0118,0.1457,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0,0.5678,0.3714,0.44,0.4497,-0.0686,0.1964,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0127,0.5513,0.3802,0.4192,0.4497,-0.039,0.1711,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.0606,0.5649,0.4027,0.4274,0.4497,-0.0247,0.1622,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0574,0.5678,0.4096,0.44,0.4497,-0.0304,0.1582,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0443,0.5513,0.3715,0.4192,0.4497,-0.0477,0.1798,
